hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
Resort Hotel,1,216,March,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,30.24,0,0,Canceled
Resort Hotel,1,96,March,2,5,2,0,0,0,0,C,1,No Deposit,0,Transient-Party,34,0,0,Canceled
Resort Hotel,1,12,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,34,0,0,Canceled
Resort Hotel,1,6,March,1,2,2,0,0,0,0,D,0,No Deposit,0,Transient,75,0,3,Canceled
Resort Hotel,1,20,March,0,1,1,0,0,0,0,D,0,No Deposit,0,Transient-Party,45,0,0,Canceled
Resort Hotel,1,61,March,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,98,March,2,7,2,0,0,0,0,A,0,No Deposit,0,Transient,57.33,0,1,Canceled
Resort Hotel,1,40,March,0,2,2,0,0,0,0,D,0,No Deposit,0,Transient,100,0,1,Canceled
Resort Hotel,1,123,March,4,10,2,0,0,0,0,D,0,No Deposit,0,Transient,66.21,0,1,Canceled
Resort Hotel,1,340,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,39,March,0,2,2,0,0,0,0,E,0,No Deposit,0,Transient,80,0,1,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,340,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,340,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,340,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,16,March,0,2,2,1,0,0,0,H,0,No Deposit,0,Transient,120,0,1,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,350,March,0,2,2,0,0,0,0,A,0,Non Refund,0,Transient,30,0,0,Canceled
Resort Hotel,1,214,March,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,46,0,0,Canceled
Resort Hotel,1,214,March,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,28,0,0,Canceled
Resort Hotel,1,186,March,3,7,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,214,March,3,7,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,214,March,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,28,0,0,Canceled
Resort Hotel,1,186,March,3,7,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,214,March,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,46,0,0,Canceled
Resort Hotel,1,13,March,0,1,2,0,0,0,0,E,0,No Deposit,0,Transient,85,0,0,Canceled
Resort Hotel,1,13,March,0,1,2,0,0,0,0,E,0,No Deposit,0,Transient,85,0,0,Canceled
Resort Hotel,1,226,March,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,33.6,0,0,Canceled
Resort Hotel,1,226,March,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,33.6,0,0,Canceled
Resort Hotel,1,105,March,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,56,0,2,Canceled
Resort Hotel,1,120,March,2,4,2,0,0,0,0,D,0,No Deposit,0,Transient,55.83,0,0,Canceled
Resort Hotel,1,273,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,37.8,0,0,Canceled
Resort Hotel,1,273,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,37.8,0,0,Canceled
Resort Hotel,1,273,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,37.8,0,0,Canceled
Resort Hotel,1,102,March,2,1,1,0,0,0,0,A,0,Non Refund,0,Transient,39.33,0,0,Canceled
Resort Hotel,1,102,March,2,1,1,0,0,0,0,A,0,Non Refund,0,Transient,39.33,0,0,Canceled
Resort Hotel,1,102,March,2,1,1,0,0,0,0,A,0,Non Refund,0,Transient,39.33,0,0,Canceled
Resort Hotel,1,102,March,2,1,1,0,0,0,0,A,0,Non Refund,0,Transient,39.33,0,0,Canceled
Resort Hotel,1,102,March,2,1,1,0,0,0,0,A,0,Non Refund,0,Transient,39.33,0,0,Canceled
Resort Hotel,1,74,March,2,3,2,2,0,0,0,G,6,No Deposit,0,Transient,96.2,0,1,Canceled
Resort Hotel,1,11,March,2,4,2,0,0,0,0,E,1,No Deposit,0,Transient,44.64,0,0,No-Show
Resort Hotel,1,182,March,4,6,2,0,0,0,0,A,0,No Deposit,0,Transient,44.7,0,2,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,42,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,42,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,42,0,0,Canceled
Resort Hotel,1,103,March,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,42,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,D,0,Non Refund,0,Transient,65,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,103,March,1,1,2,0,0,0,0,E,0,Non Refund,0,Transient,73,0,0,Canceled
Resort Hotel,1,6,March,1,0,1,0,0,0,0,A,0,No Deposit,0,Transient,35,0,0,Canceled
Resort Hotel,1,34,March,1,3,2,0,0,0,0,D,0,No Deposit,0,Transient,68,0,0,Canceled
Resort Hotel,1,21,March,1,5,2,0,0,0,0,D,0,No Deposit,0,Transient,77.5,0,2,Canceled
Resort Hotel,1,136,March,1,5,2,0,0,0,0,A,0,No Deposit,0,Transient,45,0,2,Canceled
Resort Hotel,1,176,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,43.03,0,0,Canceled
Resort Hotel,1,0,March,0,1,1,0,0,0,0,D,0,No Deposit,0,Transient,65,0,0,Canceled
Resort Hotel,1,54,March,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,92,0,0,Canceled
Resort Hotel,1,26,March,0,4,1,0,0,0,0,A,0,No Deposit,0,Transient,30,0,0,No-Show
Resort Hotel,1,180,March,0,4,2,0,0,0,0,E,3,No Deposit,0,Transient,55.8,0,1,Canceled
Resort Hotel,1,125,March,0,4,1,0,0,0,0,A,0,No Deposit,0,Transient,37,0,1,Canceled
Resort Hotel,1,63,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,49.71,0,0,Canceled
Resort Hotel,1,192,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,47.14,0,0,Canceled
Resort Hotel,1,60,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,37.95,0,0,Canceled
Resort Hotel,1,40,March,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient,65,0,0,Canceled
Resort Hotel,1,188,March,4,11,1,0,0,0,0,E,0,No Deposit,0,Transient,74.28,0,0,No-Show
Resort Hotel,1,118,March,0,1,2,0,0,0,0,A,2,No Deposit,0,Transient,78,0,0,Canceled
Resort Hotel,1,0,March,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,8,0,0,Canceled
Resort Hotel,1,72,March,0,1,2,0,0,0,0,D,0,No Deposit,0,Transient,78,0,0,Canceled
Resort Hotel,1,40,March,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,55,0,0,Canceled
Resort Hotel,1,25,March,0,2,2,0,0,0,0,D,0,No Deposit,0,Transient,65,0,2,Canceled
Resort Hotel,1,113,March,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,37.5,0,0,Canceled
Resort Hotel,1,175,March,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,41.85,0,1,Canceled
Resort Hotel,1,50,March,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,1,Canceled
Resort Hotel,1,66,March,0,3,2,0,0,0,0,F,0,No Deposit,0,Transient,80.07,0,0,Canceled
Resort Hotel,1,9,March,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient,56,0,1,No-Show
Resort Hotel,1,47,March,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,70.33,0,1,Canceled
Resort Hotel,1,156,March,0,3,2,0,0,0,0,D,2,No Deposit,0,Transient,53.7,0,0,Canceled
Resort Hotel,1,30,March,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,65,0,2,Canceled
Resort Hotel,1,34,March,2,5,2,2,0,0,0,C,0,No Deposit,0,Transient,146.57,0,2,Canceled
Resort Hotel,1,47,March,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,1,Canceled
Resort Hotel,1,15,March,2,6,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,90,0,0,Canceled
Resort Hotel,1,15,March,2,6,1,0,0,0,0,A,0,No Deposit,0,Transient-Party,90,0,0,Canceled
Resort Hotel,1,0,March,0,1,1,0,0,0,0,D,0,No Deposit,0,Transient,65,0,0,Canceled
Resort Hotel,1,19,March,0,2,2,2,0,0,0,C,0,No Deposit,0,Transient,95,0,1,Canceled
Resort Hotel,1,57,March,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,27,March,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,1,Canceled
Resort Hotel,1,23,March,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,24,March,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,1,Canceled
Resort Hotel,1,64,March,1,2,2,0,0,0,0,A,0,No Deposit,0,Transient,48,0,2,Canceled
Resort Hotel,1,27,March,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,72.5,0,1,Canceled
Resort Hotel,1,145,March,2,2,2,0,0,0,0,D,0,No Deposit,0,Transient,69.25,0,2,Canceled
Resort Hotel,1,32,March,2,3,2,0,0,0,0,D,0,No Deposit,0,Transient,113.6,0,2,Canceled
Resort Hotel,1,162,March,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,67.43,0,0,Canceled
Resort Hotel,1,69,March,2,6,2,0,0,0,0,E,0,No Deposit,0,Transient,86.88,0,1,Canceled
Resort Hotel,1,63,April,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,48,0,1,Canceled
Resort Hotel,1,94,April,2,3,3,1,0,0,0,H,0,No Deposit,0,Transient,176.4,0,0,Canceled
Resort Hotel,1,35,April,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,1,Canceled
Resort Hotel,1,48,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,69,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,129.57,0,0,Canceled
Resort Hotel,1,177,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,71.57,0,0,Canceled
Resort Hotel,1,174,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,56.57,0,2,Canceled
Resort Hotel,1,57,April,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient,93.88,0,1,Canceled
Resort Hotel,1,2,April,1,0,1,0,0,0,0,A,0,No Deposit,0,Transient,77,0,0,No-Show
Resort Hotel,1,82,April,2,1,2,0,0,0,0,E,0,No Deposit,0,Transient,108,0,0,Canceled
Resort Hotel,1,117,April,2,1,2,0,0,0,0,D,0,No Deposit,0,Transient,63,0,1,Canceled
Resort Hotel,1,38,April,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,84,April,2,2,2,0,0,0,0,E,0,No Deposit,0,Transient,114.75,0,2,Canceled
Resort Hotel,1,38,April,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,174,April,4,6,2,2,0,0,0,G,0,No Deposit,0,Transient,130,0,1,Canceled
Resort Hotel,1,10,April,1,0,1,0,0,0,0,D,0,No Deposit,0,Transient,80,0,0,Canceled
Resort Hotel,1,10,April,1,0,1,0,0,0,0,D,0,No Deposit,0,Transient,80,0,0,Canceled
Resort Hotel,1,255,April,1,0,2,0,0,0,0,A,0,No Deposit,0,Transient,54,0,2,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,A,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,10,April,1,1,1,0,0,0,0,D,0,Non Refund,0,Transient,45,0,0,Canceled
Resort Hotel,1,55,April,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,1,Canceled
Resort Hotel,1,26,April,1,3,2,0,0,0,0,D,0,No Deposit,0,Transient,72,0,0,Canceled
Resort Hotel,1,12,April,1,3,1,0,0,0,0,A,1,No Deposit,0,Transient,0,0,0,Canceled
Resort Hotel,1,112,April,1,3,1,1,0,0,0,E,0,No Deposit,0,Transient,87.48,0,0,Canceled
Resort Hotel,1,364,April,1,3,2,0,0,0,0,D,0,No Deposit,0,Transient,195.98,0,0,Canceled
Resort Hotel,1,12,April,1,3,1,0,0,0,0,A,1,No Deposit,0,Transient,0,0,0,Canceled
Resort Hotel,1,255,April,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,67.5,0,0,Canceled
Resort Hotel,1,255,April,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,67.5,0,0,Canceled
Resort Hotel,1,255,April,3,7,2,0,0,0,0,D,0,No Deposit,0,Transient,67.5,0,0,Canceled
Resort Hotel,1,273,April,1,5,2,0,0,0,0,D,0,No Deposit,0,Transient,81.18,0,0,Canceled
Resort Hotel,1,48,April,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,26,April,0,4,2,0,0,0,0,E,0,No Deposit,0,Transient,105,0,0,Canceled
Resort Hotel,1,121,April,0,4,2,0,0,0,0,D,0,No Deposit,0,Transient,83.25,0,1,Canceled
Resort Hotel,1,240,April,2,5,2,0,0,0,0,A,2,No Deposit,0,Transient-Party,57.43,0,1,Canceled
Resort Hotel,1,192,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,68.57,0,1,Canceled
Resort Hotel,1,205,April,0,1,2,0,0,0,0,E,0,No Deposit,0,Transient,81,0,1,Canceled
Resort Hotel,1,6,April,0,1,1,0,0,0,0,E,0,No Deposit,0,Transient,45,0,0,Canceled
Resort Hotel,1,12,April,0,2,2,2,0,0,0,G,0,No Deposit,0,Transient,165,0,0,Canceled
Resort Hotel,1,46,April,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,70,0,0,Canceled
Resort Hotel,1,152,April,0,4,2,0,0,0,0,E,1,No Deposit,0,Transient-Party,60,0,0,Canceled
Resort Hotel,1,226,April,0,4,2,0,0,0,0,D,0,No Deposit,0,Transient,67.5,0,0,Canceled
Resort Hotel,1,59,April,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,63.75,0,0,Canceled
Resort Hotel,1,52,April,0,4,2,0,0,0,0,E,0,No Deposit,0,Transient,93.75,0,0,Canceled
Resort Hotel,1,57,April,0,4,2,0,0,0,0,E,0,No Deposit,0,Transient,93.75,0,1,Canceled
Resort Hotel,1,152,April,0,4,2,0,0,0,0,E,1,No Deposit,0,Transient-Party,60,0,0,Canceled
Resort Hotel,1,252,April,1,4,1,0,0,0,0,C,4,No Deposit,100,Transient-Party,42,0,0,Canceled
Resort Hotel,1,1,April,1,4,1,0,0,0,0,E,0,No Deposit,0,Transient,116,0,2,Canceled
Resort Hotel,1,21,April,2,5,2,1,0,0,0,E,1,No Deposit,0,Transient,125.29,0,1,Canceled
Resort Hotel,1,41,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,72.86,0,1,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,10,April,0,3,2,0,0,0,0,F,0,No Deposit,0,Transient,162,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,22,April,0,3,2,0,0,0,0,E,0,No Deposit,0,Transient,115,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,175,April,0,3,2,0,0,0,0,C,1,No Deposit,0,Transient,60,0,0,Canceled
Resort Hotel,1,180,April,1,3,1,0,0,0,0,A,0,No Deposit,0,Transient,51.75,0,1,Canceled
Resort Hotel,1,31,April,1,3,1,0,0,0,0,A,0,No Deposit,0,Transient,51.75,0,1,Canceled
Resort Hotel,1,32,April,2,3,3,1,0,0,0,H,0,No Deposit,0,Transient,165,0,0,Canceled
Resort Hotel,1,84,April,2,5,2,0,0,0,0,G,0,No Deposit,0,Transient,206.5,0,0,Canceled
Resort Hotel,1,0,April,0,1,2,0,0,0,0,E,0,No Deposit,0,Transient,115,0,0,Canceled
Resort Hotel,1,1,April,0,2,1,0,0,0,0,E,0,No Deposit,0,Transient,110,0,0,Canceled
Resort Hotel,1,47,April,1,2,1,0,0,0,0,E,0,No Deposit,0,Transient,103.33,0,2,No-Show
Resort Hotel,1,53,April,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,137.71,0,0,Canceled
Resort Hotel,1,32,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,159.29,0,0,Canceled
Resort Hotel,1,53,April,2,5,2,1,0,0,0,G,0,No Deposit,0,Transient,187.71,0,0,Canceled
Resort Hotel,1,53,April,2,5,2,0,0,0,0,E,0,No Deposit,0,Transient,137.71,0,0,Canceled
Resort Hotel,1,84,April,2,4,2,2,0,0,0,G,0,No Deposit,0,Transient,193,0,0,Canceled
Resort Hotel,1,223,April,2,4,2,0,0,0,0,D,0,No Deposit,0,Transient,96,0,2,Canceled
Resort Hotel,1,24,April,0,1,2,0,0,0,0,F,0,No Deposit,0,Transient,147,0,1,No-Show
Resort Hotel,1,45,April,0,1,3,0,0,0,0,E,0,No Deposit,0,Transient,138.4,0,1,Canceled
Resort Hotel,1,155,April,0,1,2,0,0,0,0,D,3,No Deposit,0,Transient-Party,60,0,0,No-Show
Resort Hotel,1,62,April,2,1,3,1,0,0,0,H,0,No Deposit,0,Transient,150,0,0,Canceled
Resort Hotel,1,123,April,2,1,3,1,0,0,0,H,0,No Deposit,0,Transient,150,0,0,Canceled
Resort Hotel,1,45,April,2,2,2,0,0,0,0,E,1,No Deposit,0,Transient,137,0,1,Canceled
Resort Hotel,1,45,April,2,2,2,0,0,0,0,E,1,No Deposit,0,Transient,137,0,1,Canceled
Resort Hotel,1,58,April,2,2,2,0,0,0,0,E,0,No Deposit,0,Transient,105,0,1,Canceled
Resort Hotel,1,30,April,2,3,2,2,0,0,0,G,0,No Deposit,0,Transient,155,0,0,Canceled
Resort Hotel,1,95,April,2,3,3,1,0,0,0,H,0,No Deposit,0,Transient,150,0,0,Canceled
Resort Hotel,1,32,April,2,4,2,0,0,0,0,E,0,No Deposit,0,Transient,110,0,0,Canceled
Resort Hotel,1,313,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,351,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,82,0,0,Canceled
Resort Hotel,1,46,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,153.57,0,0,Canceled
Resort Hotel,1,60,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,76,0,0,Canceled
Resort Hotel,1,47,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,153.57,0,0,Canceled
Resort Hotel,1,89,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,147.86,0,0,Canceled
Resort Hotel,1,313,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,313,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,351,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,82,0,0,Canceled
Resort Hotel,1,313,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,86,April,2,5,2,2,0,0,0,G,0,No Deposit,0,Transient,195.86,0,0,Canceled
Resort Hotel,1,313,April,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,48,0,0,Canceled
Resort Hotel,1,351,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,82,0,0,Canceled
Resort Hotel,1,351,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,82,0,0,Canceled
Resort Hotel,1,351,April,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient-Party,82,0,0,Canceled
